metric,stat,pval,group1,group2
NSC,0.006538978347837419,0.9821579755080803,diagram generator/data visualization,testing
NSC,0.0049696213405115005,0.9764466397731151,diagram generator/data visualization,tool
NSC,0.013127890029537813,0.18161622900372526,diagram generator/data visualization,SDK
NSC,0.042387514296956065,6.450923762589723e-05,diagram generator/data visualization,games
NSC,0.0679783185099522,4.0987060079102484e-43,programming language,database
NSC,0.07682963022407384,9.037347930184264e-66,programming language,middleware
NSC,0.0972138077265307,2.85048030698319e-125,programming language,IDE
NSC,0.10957027254453344,9.314919057936557e-60,programming language,testing
NSC,0.10845817977606668,5.078336857235463e-121,programming language,tool
NSC,0.09320545564579076,2.3437608127878714e-63,programming language,SDK
NSC,0.14872085997228462,6.055589282249512e-60,programming language,games
NSC,0.00885131171412164,0.18411445668987195,database,middleware
NSC,0.02923548921657849,2.193912948174856e-14,database,IDE
NSC,0.041591954034581234,1.2539666442320362e-09,database,testing
NSC,0.040479861266114484,3.849098969805416e-20,database,tool
NSC,0.025227137135838556,1.4077082733593652e-05,database,SDK
NSC,0.08074254146233244,1.2266877810401403e-18,database,games
NSC,0.0203841775024568,5.106843613743376e-10,middleware,IDE
NSC,0.0327406423204596,9.95719724316615e-07,middleware,testing
NSC,0.03162854955199284,9.092355686810754e-16,middleware,tool
NSC,0.016424572326416975,0.005567905606419042,middleware,SDK
NSC,0.0718912297482108,1.2775228588956791e-15,middleware,games
NSC,0.012356464818002748,0.20728897964618578,IDE,testing
NSC,0.011244372049535989,0.006333021026021814,IDE,tool
NSC,0.013690900829738058,0.017427519849346956,IDE,SDK
NSC,0.05150705224575394,1.421210760167962e-08,IDE,games
NSC,0.007365998289724742,0.8704054740892944,testing,tool
NSC,0.016364816898742682,0.11691279710848744,testing,SDK
NSC,0.039150587427751196,0.0008050132860489079,testing,games
NSC,0.015252724130275924,0.01732926529939152,tool,SDK
NSC,0.040262680196217954,4.29146483429737e-05,tool,games
NSC,0.05551540432649388,2.249179458985279e-08,SDK,games
LCOM,0.036425717186168466,1.764180680233879e-07,__ALL__,parsers/generators/make
LCOM,0.05072345410935939,8.791769807932285e-15,__ALL__,3D/graphics/media
LCOM,0.009659383943120313,0.2022952128593144,__ALL__,diagram generator/data visualization
LCOM,0.014490175883709589,0.001323721071328929,__ALL__,programming language
LCOM,0.023585397674335873,3.204066760288191e-11,__ALL__,database
LCOM,0.0059538915472034425,0.17570331020286656,__ALL__,middleware
LCOM,0.009375890935772624,4.749043461435367e-05,__ALL__,IDE
LCOM,0.024921480127808312,0.00010997233968215129,__ALL__,testing
LCOM,0.027462367392641185,7.381548838123851e-19,__ALL__,tool
LCOM,0.05257515290102355,2.2153583312093167e-34,__ALL__,SDK
LCOM,0.027859975744000454,0.0069408944733337094,__ALL__,games
LCOM,0.02276413600525027,0.07028114016405498,parsers/generators/make,3D/graphics/media
LCOM,0.04190573401433081,7.178773546689088e-07,parsers/generators/make,diagram generator/data visualization
LCOM,0.04546605902842524,7.133169823985195e-09,parsers/generators/make,programming language
LCOM,0.020649880407636156,0.027883735024165038,parsers/generators/make,database
LCOM,0.03847646817564097,2.1281553413865214e-07,parsers/generators/make,middleware
LCOM,0.04521646768631826,9.206186017823271e-11,parsers/generators/make,IDE
LCOM,0.05441331174913655,1.4848128084157106e-09,parsers/generators/make,testing
LCOM,0.014735148423889193,0.20367951527973926,parsers/generators/make,tool
LCOM,0.08706122923776316,1.4033930263198758e-29,parsers/generators/make,SDK
LCOM,0.06325090784826444,1.5975064587028223e-08,parsers/generators/make,games
LCOM,0.0567263472999853,1.2510645402292668e-12,3D/graphics/media,diagram generator/data visualization
LCOM,0.0510806917449031,1.7267541700799116e-11,3D/graphics/media,programming language
LCOM,0.033101706325864975,2.2264291576774338e-05,3D/graphics/media,database
LCOM,0.05286945479312548,3.650621226994172e-14,3D/graphics/media,middleware
LCOM,0.05998318228746531,1.7880687762781764e-19,3D/graphics/media,IDE
LCOM,0.06301778533752633,5.158272087193034e-13,3D/graphics/media,testing
LCOM,0.02347202280857393,0.004824368482675627,3D/graphics/media,tool
LCOM,0.10078309802285688,6.846645897648011e-41,3D/graphics/media,SDK
LCOM,0.07799383916390416,5.83010936149579e-13,3D/graphics/media,games
LCOM,0.023158636020766496,0.0005476202382063744,diagram generator/data visualization,programming language
LCOM,0.02379144781874229,0.0001382100440562119,diagram generator/data visualization,database
LCOM,0.008779933830306714,0.4387143209277908,diagram generator/data visualization,middleware
LCOM,0.016117320545364713,0.006210956329412116,diagram generator/data visualization,IDE
LCOM,0.03406992272347242,1.8179156209966003e-05,diagram generator/data visualization,testing
LCOM,0.03352905277400738,2.215322285477823e-09,diagram generator/data visualization,tool
LCOM,0.05983071655416882,5.44979125806131e-22,diagram generator/data visualization,SDK
LCOM,0.03077450187226179,0.008530844573926628,diagram generator/data visualization,games
LCOM,0.0378256490092681,1.2148867979377182e-13,programming language,database
LCOM,0.017333727055540944,0.0009402286468937427,programming language,middleware
LCOM,0.009609414868475418,0.12030793706474345,programming language,IDE
LCOM,0.012909709363129056,0.29755519148303133,programming language,testing
LCOM,0.0330334351482374,1.336540894636763e-11,programming language,tool
LCOM,0.05014634925228655,1.2438170935876922e-18,programming language,SDK
LCOM,0.027410494932719687,0.01905763697578383,programming language,games
LCOM,0.024697465707496022,1.7943195738262528e-08,database,middleware
LCOM,0.029907684448281437,4.921249894379663e-15,database,IDE
LCOM,0.04778686193310808,1.4258187465106811e-12,database,testing
LCOM,0.0122527470024586,0.031039679619267783,database,tool
LCOM,0.07303370447350352,1.3580117020300788e-43,database,SDK
LCOM,0.0492842628601503,3.272399796546417e-07,database,games
LCOM,0.013751554713248524,8.571213197445699e-05,middleware,IDE
LCOM,0.026503783128237104,0.00014768448076501352,middleware,testing
LCOM,0.029598819055103875,7.314985932600138e-14,middleware,tool
LCOM,0.053492001543237064,1.6866509795397444e-27,middleware,SDK
LCOM,0.025453279300594864,0.02471662673077668,middleware,games
LCOM,0.019307576868969403,0.007978536321876686,IDE,testing
LCOM,0.03682613197177764,3.228091704038708e-27,IDE,tool
LCOM,0.047275686239166094,5.879747760949656e-25,IDE,SDK
LCOM,0.020205016883009234,0.11065467520741298,IDE,games
LCOM,0.04294796505702782,8.006299204275191e-11,testing,tool
LCOM,0.03966496007074458,1.1917282094615604e-07,testing,SDK
LCOM,0.0208736333770413,0.21478338156362115,testing,games
LCOM,0.07753741783160739,1.1765569595561876e-53,tool,SDK
LCOM,0.054874226607941015,4.298221643017877e-09,tool,games
LCOM,0.03280608620288018,0.003323768904701515,SDK,games
MLOC,0.009640833251227332,0.00018899447830371489,__ALL__,parsers/generators/make
MLOC,0.03969692383187107,3.861774914800892e-57,__ALL__,3D/graphics/media
MLOC,0.04093727160636218,1.039558173047371e-112,__ALL__,diagram generator/data visualization
MLOC,0.026855844477750093,1.8201503902508617e-92,__ALL__,programming language
MLOC,0.037998189713211394,1.9796212132583414e-193,__ALL__,database
MLOC,0.02854573214232803,1.555780584953762e-156,__ALL__,middleware
MLOC,0.026096141402548234,5.125307862480455e-221,__ALL__,IDE
MLOC,0.027079125259006825,2.4975768976549244e-33,__ALL__,testing
MLOC,0.03683241604900703,4.213680887697512e-241,__ALL__,tool
MLOC,0.021090718036520295,1.954924502685372e-41,__ALL__,SDK
MLOC,0.08678689506535973,7.668013220099173e-154,__ALL__,games
MLOC,0.0449786390768418,2.650654916986016e-41,parsers/generators/make,3D/graphics/media
MLOC,0.038500367174504,6.948743423973778e-41,parsers/generators/make,diagram generator/data visualization
MLOC,0.01996978671035563,6.371496531817989e-14,parsers/generators/make,programming language
MLOC,0.032079399950395104,1.1310962160771964e-35,parsers/generators/make,database
MLOC,0.02346130541979241,7.344818953970814e-21,parsers/generators/make,middleware
MLOC,0.031180568125083852,1.2701548776320295e-39,parsers/generators/make,IDE
MLOC,0.03607941525531939,5.126781791464734e-30,parsers/generators/make,testing
MLOC,0.045832706045319596,3.089974698655662e-77,parsers/generators/make,tool
MLOC,0.026443879624891465,6.649335458632788e-22,parsers/generators/make,SDK
MLOC,0.08683418604183546,6.270324348561049e-107,parsers/generators/make,games
MLOC,0.07296789987838043,2.3133494266967314e-129,3D/graphics/media,diagram generator/data visualization
MLOC,0.03972652848737074,1.5882329752979263e-46,3D/graphics/media,programming language
MLOC,0.0770580390272369,7.756736134228977e-176,3D/graphics/media,database
MLOC,0.0682426559741991,8.497525637492548e-148,3D/graphics/media,middleware
MLOC,0.01719690350144991,1.8698536138436792e-10,3D/graphics/media,IDE
MLOC,0.03488113185215869,2.026676309980755e-25,3D/graphics/media,testing
MLOC,0.04156355639859025,2.386812658806336e-54,3D/graphics/media,tool
MLOC,0.06078764186839136,1.1130953266947446e-99,3D/graphics/media,SDK
MLOC,0.07622256409303702,2.2294198496948765e-77,3D/graphics/media,games
MLOC,0.03643352850604653,1.593849468248716e-62,diagram generator/data visualization,programming language
MLOC,0.03246018937043471,1.5173520217322789e-50,diagram generator/data visualization,database
MLOC,0.0258869923765227,3.8317765074099265e-36,diagram generator/data visualization,middleware
MLOC,0.05866401298878693,1.7834363213761812e-207,diagram generator/data visualization,IDE
MLOC,0.060665269246576226,3.315469966723039e-103,diagram generator/data visualization,testing
MLOC,0.04295987272237711,1.1479982978094715e-96,diagram generator/data visualization,tool
MLOC,0.03698993959027397,1.5505200655357783e-56,diagram generator/data visualization,SDK
MLOC,0.12411713426498418,9.844607187411286e-247,diagram generator/data visualization,games
MLOC,0.037331510539866164,1.8449951908937596e-100,programming language,database
MLOC,0.028791767209915498,1.8759801712506745e-71,programming language,middleware
MLOC,0.025850106334960765,1.77018191425076e-70,programming language,IDE
MLOC,0.05393496973675692,1.0735320202869628e-101,programming language,testing
MLOC,0.06368826052675712,0.0,programming language,tool
MLOC,0.044299434106328986,6.629400694196027e-114,programming language,SDK
MLOC,0.101138308717218,1.1153715819451732e-184,programming language,games
MLOC,0.017851904239159944,1.3866564835480476e-28,database,middleware
MLOC,0.0627541521376434,0.0,database,IDE
MLOC,0.0647554083954327,2.910537375753094e-148,database,testing
MLOC,0.0623633394955518,0.0,database,tool
MLOC,0.04297451307512366,1.9039926610946756e-109,database,SDK
MLOC,0.10898826216924185,6.907117650758731e-216,database,games
MLOC,0.05464187354487626,0.0,middleware,IDE
MLOC,0.050669168056421444,9.706123966790077e-99,middleware,testing
MLOC,0.046165104839389626,1.8082538670372e-225,middleware,tool
MLOC,0.02677627841896149,2.9176551321037334e-49,middleware,SDK
MLOC,0.10139024391775475,8.753791105944484e-195,middleware,games
MLOC,0.030274268203031196,1.2367658011179905e-38,IDE,testing
MLOC,0.040027558993031405,1.0062017151882567e-218,IDE,tool
MLOC,0.04718685943906853,6.595453831991704e-178,IDE,SDK
MLOC,0.08036356604884476,1.528855788529028e-127,IDE,games
MLOC,0.027984973893863764,6.14470177816197e-30,testing,tool
MLOC,0.0448271580504048,9.794532111885423e-64,testing,SDK
MLOC,0.10478775696984444,2.040616776139238e-157,testing,games
MLOC,0.02259539836088309,3.069974286000244e-34,tool,SDK
MLOC,0.08281866947595712,5.547182543492868e-129,tool,games
MLOC,0.09607122097132036,4.177359810724366e-158,SDK,games
SIX,0.06549066814918554,3.1478151800403596e-23,__ALL__,parsers/generators/make
SIX,0.06529147152969478,3.23508551894582e-24,__ALL__,3D/graphics/media
SIX,0.03682578951349359,7.456123916061993e-15,__ALL__,diagram generator/data visualization
SIX,0.029722282957441913,8.558794129648121e-14,__ALL__,programming language
SIX,0.027793628022148242,2.0437282545175706e-15,__ALL__,database
SIX,0.031112414266877584,3.193666139625403e-29,__ALL__,middleware
SIX,0.01024955579045228,5.954996520080543e-06,__ALL__,IDE
SIX,0.023992961082684495,0.000225195357178472,__ALL__,testing
SIX,0.03400406664625577,1.0974917705270086e-28,__ALL__,tool
SIX,0.02221699629628182,1.7254971444808098e-06,__ALL__,SDK
SIX,0.02947430929472091,0.0035363931610899284,__ALL__,games
SIX,0.033241162743205224,0.0016072918519835287,parsers/generators/make,3D/graphics/media
SIX,0.062107646379521125,1.4131563778475517e-14,parsers/generators/make,diagram generator/data visualization
SIX,0.0395080218690097,8.336715452896479e-07,parsers/generators/make,programming language
SIX,0.09250735442061826,1.3005391618283866e-37,parsers/generators/make,database
SIX,0.09657166328210418,2.258643990416129e-44,parsers/generators/make,middleware
SIX,0.07337719437285473,1.1863271193546683e-27,parsers/generators/make,IDE
SIX,0.08105808312843672,1.1077756460170088e-20,parsers/generators/make,testing
SIX,0.03192472705740708,4.550578780005275e-05,parsers/generators/make,tool
SIX,0.0533468527642574,2.2727933144420828e-11,parsers/generators/make,SDK
SIX,0.06563499633400165,3.819048463599526e-09,parsers/generators/make,games
SIX,0.05464475362694287,9.466565542986357e-12,3D/graphics/media,diagram generator/data visualization
SIX,0.060971358419679794,3.4587926352172973e-16,3D/graphics/media,programming language
SIX,0.08995460682427006,5.32020289812013e-37,3D/graphics/media,database
SIX,0.08908722196526112,1.8738855271462577e-39,3D/graphics/media,middleware
SIX,0.06577953673657636,2.4635981128536547e-23,3D/graphics/media,IDE
SIX,0.08821616578047299,4.266036882193981e-25,3D/graphics/media,testing
SIX,0.05563336028184588,4.113390596821021e-15,3D/graphics/media,tool
SIX,0.07304373462799701,1.1377735914061056e-21,3D/graphics/media,SDK
SIX,0.06365168435283441,8.92517727005856e-09,3D/graphics/media,games
SIX,0.04190182886589406,4.451679707511105e-12,diagram generator/data visualization,programming language
SIX,0.062380980141470574,5.241259925064098e-29,diagram generator/data visualization,database
SIX,0.05655600543601333,1.7951200473082955e-27,diagram generator/data visualization,middleware
SIX,0.03927529850069843,2.651711322892325e-15,diagram generator/data visualization,IDE
SIX,0.059867149804435804,5.557765100822053e-16,diagram generator/data visualization,testing
SIX,0.04322958663734187,2.60793745463471e-15,diagram generator/data visualization,tool
SIX,0.05281059733868124,3.1611601122131717e-17,diagram generator/data visualization,SDK
SIX,0.031619214351080824,0.006300492172934272,diagram generator/data visualization,games
SIX,0.05655975730432095,5.658820736328802e-30,programming language,database
SIX,0.06082661298656206,2.2583942531316686e-41,programming language,middleware
SIX,0.037619876847931236,4.220885884030836e-19,programming language,IDE
SIX,0.045288932104370745,1.4888130755295875e-10,programming language,testing
SIX,0.016175893133021008,0.004156361498492212,programming language,tool
SIX,0.017805809062376814,0.010047917281564999,programming language,SDK
SIX,0.04363498214421396,1.5383906626917202e-05,programming language,games
SIX,0.014313125001609634,0.003946821116561262,database,middleware
SIX,0.034773497381372795,3.5695944004838375e-20,database,IDE
SIX,0.012685208498290248,0.27602065054333513,database,testing
SIX,0.06106739934937239,2.675272412175955e-45,database,tool
SIX,0.040236673787764174,1.5846659820765422e-13,database,SDK
SIX,0.04932270303918149,3.1936022421097567e-07,database,games
SIX,0.028213756865863828,8.390110079080683e-19,middleware,IDE
SIX,0.017046812013818382,0.038895898591710554,middleware,testing
SIX,0.06503558044339705,2.649802089779666e-65,middleware,tool
SIX,0.04511706023471862,1.0997923031237396e-19,middleware,SDK
SIX,0.03922323743361272,5.968583140223061e-05,middleware,games
SIX,0.031382857016056524,9.290656318382793e-07,IDE,testing
SIX,0.041840048455136225,5.192442968867081e-35,IDE,tool
SIX,0.03246655208673402,5.37719429917637e-12,IDE,SDK
SIX,0.021066267979889936,0.08606491056263314,IDE,games
SIX,0.04970882011475167,2.3620176563756894e-14,testing,tool
SIX,0.030397096213933113,0.00011371532236531018,testing,SDK
SIX,0.05053722850212165,4.44614630741993e-06,testing,games
SIX,0.021892310794682616,0.00011373659165919391,tool,SDK
SIX,0.03428573332031659,0.0008212183064600297,tool,games
SIX,0.0480299853719306,2.2374326301756924e-06,SDK,games
VG,0.007721276483511841,0.005237430775540736,__ALL__,parsers/generators/make
VG,0.01600897275694335,1.1947208694676476e-09,__ALL__,3D/graphics/media
VG,0.04871248185632093,1.9502534194629528e-159,__ALL__,diagram generator/data visualization
VG,0.017376583247742494,5.880099794659795e-39,__ALL__,programming language
VG,0.03137187221728632,4.690974676982198e-132,__ALL__,database
VG,0.046930844637122715,0.0,__ALL__,middleware
VG,0.05014768028338401,0.0,__ALL__,IDE
VG,0.01729858569016867,7.46059335761875e-14,__ALL__,testing
VG,0.006874046710764622,8.28880133823795e-09,__ALL__,tool
VG,0.06779866900913889,0.0,__ALL__,SDK
VG,0.04495971637814544,1.4840059524828208e-41,__ALL__,games
VG,0.015420605853984082,3.127454603231158e-05,parsers/generators/make,3D/graphics/media
VG,0.05110800429753792,9.818430156250782e-72,parsers/generators/make,diagram generator/data visualization
VG,0.014981060806525457,5.0610757842082994e-08,parsers/generators/make,programming language
VG,0.033767394658503314,1.7382524425734248e-39,parsers/generators/make,database
VG,0.04932636707833978,8.937921798602728e-91,parsers/generators/make,middleware
VG,0.04775215784216702,2.209962689178274e-92,parsers/generators/make,IDE
VG,0.0203922934400548,7.010175264985938e-10,parsers/generators/make,testing
VG,0.008224257838862159,0.00671358006524435,parsers/generators/make,tool
VG,0.0701941914503559,7.800636500712858e-152,parsers/generators/make,SDK
VG,0.043448095771216,4.5235297155629875e-27,parsers/generators/make,games
VG,0.054966356082139844,1.4758798939727192e-73,3D/graphics/media,diagram generator/data visualization
VG,0.011122709021923582,0.0004853981589722767,3D/graphics/media,programming language
VG,0.037625746443105276,3.246697432738763e-42,3D/graphics/media,database
VG,0.056905427080769684,7.299859215315213e-103,3D/graphics/media,middleware
VG,0.0438938060575651,9.080757620018954e-66,3D/graphics/media,IDE
VG,0.033307558447112084,3.2443674860846777e-23,3D/graphics/media,testing
VG,0.01884518402365848,1.6412590644355516e-11,3D/graphics/media,tool
VG,0.0740525432349578,8.871693256821984e-148,3D/graphics/media,SDK
VG,0.03213180322926394,4.2694577097191225e-14,3D/graphics/media,games
VG,0.06608906510406343,7.001927141582004e-205,diagram generator/data visualization,programming language
VG,0.01734060963903461,9.876888927931752e-15,diagram generator/data visualization,database
VG,0.010454124561622202,2.984504235401042e-06,diagram generator/data visualization,middleware
VG,0.09886016213970494,0.0,diagram generator/data visualization,IDE
VG,0.038683415168616064,3.361674542072322e-42,diagram generator/data visualization,testing
VG,0.05558652856708557,1.3555887318261372e-161,diagram generator/data visualization,tool
VG,0.019086187152817957,2.306174411176756e-15,diagram generator/data visualization,SDK
VG,0.07512243713139417,1.6694127227700336e-90,diagram generator/data visualization,games
VG,0.04874845546502882,4.309106096020118e-171,programming language,database
VG,0.06430742788486521,0.0,programming language,middleware
VG,0.03277109703564152,5.012120001522307e-113,programming language,IDE
VG,0.032768440898725215,8.539750187199669e-38,programming language,testing
VG,0.018306066475271554,3.8089381538146983e-28,programming language,tool
VG,0.08517525225688138,0.0,programming language,SDK
VG,0.03404367323279405,2.8491686605494795e-21,programming language,games
VG,0.020004328234831996,8.423443061525924e-36,database,middleware
VG,0.08151955250067033,0.0,database,IDE
VG,0.021342805529581513,1.7661544424756776e-16,database,testing
VG,0.03824591892805095,3.90955258752911e-125,database,tool
VG,0.03642679679185257,9.035324442267609e-79,database,SDK
VG,0.06492858876316954,8.883405751846244e-77,database,games
VG,0.09707852492050673,0.0,middleware,IDE
VG,0.036901777949417916,1.4533300535791774e-52,middleware,testing
VG,0.05380489134788735,3.8600755738242747e-306,middleware,tool
VG,0.020867824372016175,4.35371330503741e-30,middleware,SDK
VG,0.08493291699800155,1.0468194631754208e-136,middleware,games
VG,0.06017674697108888,1.8211831021065428e-151,IDE,testing
VG,0.043273633572619374,1.2809412015584296e-255,IDE,tool
VG,0.1179463492925229,0.0,IDE,SDK
VG,0.02841212549360206,2.6680669659675687e-16,IDE,games
VG,0.016903113398469435,3.411154779325237e-11,testing,tool
VG,0.057769602321434035,1.3731656128813306e-105,testing,SDK
VG,0.06133504836434394,3.746860443246134e-54,testing,games
VG,0.07467271571990353,0.0,tool,SDK
VG,0.04687267394089035,1.4274397723341746e-41,tool,games
VG,0.08953422379892083,2.3929528907895016e-137,SDK,games
NBD,0.012380288944469187,4.6264293445805585e-07,__ALL__,parsers/generators/make
NBD,0.014242412481998187,1.0005371506243844e-07,__ALL__,3D/graphics/media
NBD,0.03526319012789714,9.803879383835613e-84,__ALL__,diagram generator/data visualization
NBD,0.030420410760929134,1.5837711558109115e-118,__ALL__,programming language
NBD,0.02090134219071743,7.551689829169869e-59,__ALL__,database
NBD,0.03281507785886617,9.255796565826975e-207,__ALL__,middleware
NBD,0.05131719568826154,0.0,__ALL__,IDE
NBD,0.04024413229958984,4.151048126713943e-73,__ALL__,testing
NBD,0.033674148005317546,1.3773034927776615e-201,__ALL__,tool
NBD,0.07113604495717274,0.0,__ALL__,SDK
NBD,0.04939521068629349,4.494147893591411e-50,__ALL__,games
NBD,0.025955621842907117,4.8919536203049815e-14,parsers/generators/make,3D/graphics/media
NBD,0.047643479072366324,2.167585036549546e-62,parsers/generators/make,diagram generator/data visualization
NBD,0.02626695569249985,8.950113748015971e-24,parsers/generators/make,programming language
NBD,0.024873509791075055,1.2798950404757498e-21,parsers/generators/make,database
NBD,0.04519536680333543,2.852534195765995e-76,parsers/generators/make,middleware
NBD,0.038936906743792354,1.47948520250285e-61,parsers/generators/make,IDE
NBD,0.052624421244059034,2.198343885953432e-63,parsers/generators/make,testing
NBD,0.03782760307374683,9.64213437242537e-53,parsers/generators/make,tool
NBD,0.08351633390164202,7.863455479227061e-215,parsers/generators/make,SDK
NBD,0.04404947531093027,8.17943468675297e-28,parsers/generators/make,games
NBD,0.021687857229459206,8.285738475659135e-12,3D/graphics/media,diagram generator/data visualization
NBD,0.04466282324292732,1.068636486040379e-58,3D/graphics/media,programming language
NBD,0.035143754672715626,6.971844690422581e-37,3D/graphics/media,database
NBD,0.020826664077495092,3.8281789776984505e-14,3D/graphics/media,middleware
NBD,0.06489252858669947,2.629278088462669e-143,3D/graphics/media,IDE
NBD,0.026668799401151855,4.901502613539995e-15,3D/graphics/media,testing
NBD,0.019431735523319355,3.2696222996370907e-12,3D/graphics/media,tool
NBD,0.05756071205873481,2.0484552320423876e-89,3D/graphics/media,SDK
NBD,0.0629705435847314,6.204186062368823e-53,3D/graphics/media,games
NBD,0.04675430460866781,1.0505258155927756e-102,diagram generator/data visualization,programming language
NBD,0.03246116004995195,1.4692736789796656e-50,diagram generator/data visualization,database
NBD,0.018144069454731418,5.6763567997069345e-18,diagram generator/data visualization,middleware
NBD,0.08658038581615868,0.0,diagram generator/data visualization,IDE
NBD,0.019002762073878063,1.6595086057782468e-10,diagram generator/data visualization,testing
NBD,0.022114330146083022,6.355558316453099e-26,diagram generator/data visualization,tool
NBD,0.04860198802560385,2.5995277309050755e-97,diagram generator/data visualization,SDK
NBD,0.08465840081419067,7.477851048912489e-115,diagram generator/data visualization,games
NBD,0.023984335327376538,1.0034066457039736e-41,programming language,database
NBD,0.04430619233963684,1.150193037879185e-168,programming language,middleware
NBD,0.03982608120749087,9.623419154880433e-167,programming language,IDE
NBD,0.060982990694041714,6.504370504251114e-130,programming language,testing
NBD,0.06409455876624667,0.0,programming language,tool
NBD,0.08262715943794341,0.0,programming language,SDK
NBD,0.07031643100343013,2.1098905356012772e-89,programming language,games
NBD,0.020321857012260306,6.217088289368199e-37,database,middleware
NBD,0.06381041653486741,0.0,database,IDE
NBD,0.05146392212383002,8.814803352017334e-94,database,testing
NBD,0.05457549019603498,2.0415532407157006e-254,database,tool
NBD,0.05864282411056687,1.4705710754556997e-203,database,SDK
NBD,0.06188843153289936,8.638206953015612e-70,database,games
NBD,0.08413227354712771,0.0,middleware,IDE
NBD,0.03714683152860949,2.93420018035973e-53,middleware,testing
NBD,0.04025839960081445,1.513993925277643e-171,middleware,tool
NBD,0.03832096709830657,1.816972508715413e-100,middleware,SDK
NBD,0.0822102885451597,4.249113631776645e-128,middleware,games
NBD,0.09156132798785133,0.0,IDE,testing
NBD,0.06949730620689021,0.0,IDE,tool
NBD,0.12245324064543428,0.0,IDE,SDK
NBD,0.03452998176238751,7.141500445869167e-24,IDE,games
NBD,0.022064021780961188,9.018494239679768e-19,testing,tool
NBD,0.06760475009948191,1.7999235038109867e-144,testing,SDK
NBD,0.08963934298588332,2.9783055743696747e-115,testing,games
NBD,0.07071631817168687,0.0,tool,SDK
NBD,0.06757532120492211,5.6070971682210766e-86,tool,games
NBD,0.1205312556434663,7.340679445946084e-249,SDK,games
RMD,0.12712360195709244,2.9510131817116355e-07,__ALL__,parsers/generators/make
RMD,0.11127143482866608,0.0008866141649387136,__ALL__,3D/graphics/media
RMD,0.04599338502568768,0.047206819365855586,__ALL__,diagram generator/data visualization
RMD,0.16576580971012037,9.052644297460632e-17,__ALL__,programming language
RMD,0.06335971065080266,1.3281023809583794e-06,__ALL__,database
RMD,0.06479685603414344,2.0405908735721896e-11,__ALL__,middleware
RMD,0.07516178358650337,6.76972985511252e-17,__ALL__,IDE
RMD,0.0871578202368282,1.9388778046375612e-05,__ALL__,testing
RMD,0.057217136680990974,8.185427300005716e-06,__ALL__,tool
RMD,0.03317092899571439,0.18043348014080698,__ALL__,SDK
RMD,0.18464527794607694,0.00029055050401791073,__ALL__,games
RMD,0.2053210985659178,1.376009610060313e-07,parsers/generators/make,3D/graphics/media
RMD,0.13778246610189726,7.977806810280716e-06,parsers/generators/make,diagram generator/data visualization
RMD,0.2801725607884596,1.0746563879796067e-20,parsers/generators/make,programming language
RMD,0.07825902785131844,0.014466917545510001,parsers/generators/make,database
RMD,0.07653540289355179,0.011158451020708754,parsers/generators/make,middleware
RMD,0.19670020120724346,1.5570435314347969e-15,parsers/generators/make,IDE
RMD,0.1087053293210591,0.0013322792207406823,parsers/generators/make,testing
RMD,0.15995550968882274,1.7878296676622989e-09,parsers/generators/make,tool
RMD,0.10265565760712808,0.0011947261159920132,parsers/generators/make,SDK
RMD,0.29041436116700203,4.370481928426828e-08,parsers/generators/make,games
RMD,0.09660297239915075,0.02311419517100261,3D/graphics/media,diagram generator/data visualization
RMD,0.10461873403145129,0.015617231552685022,3D/graphics/media,programming language
RMD,0.16337450682070193,8.672493560101505e-07,3D/graphics/media,database
RMD,0.14522033017028468,8.665403005236537e-06,3D/graphics/media,middleware
RMD,0.11698968759478313,0.0006089288488396131,3D/graphics/media,IDE
RMD,0.14836496573715446,8.67517700395563e-05,3D/graphics/media,testing
RMD,0.06210714146942167,0.23088959468029607,3D/graphics/media,tool
RMD,0.12024905668679801,0.001419615572789072,3D/graphics/media,SDK
RMD,0.11539609872611464,0.16149023686147632,3D/graphics/media,games
RMD,0.17279633591135976,6.0133234791646e-11,diagram generator/data visualization,programming language
RMD,0.08988771405736147,6.848034019984638e-05,diagram generator/data visualization,database
RMD,0.07136824956519824,0.0009985945501006163,diagram generator/data visualization,middleware
RMD,0.08155339805825243,7.629150904033582e-05,diagram generator/data visualization,IDE
RMD,0.0848365579871723,0.003969029167288635,diagram generator/data visualization,testing
RMD,0.03788174464688066,0.30253087771069637,diagram generator/data visualization,tool
RMD,0.058836516480261135,0.053777238720977213,diagram generator/data visualization,SDK
RMD,0.15969693905070118,0.005630965670017171,diagram generator/data visualization,games
RMD,0.21614172327820855,7.995564218260611e-22,programming language,database
RMD,0.23056266574426382,3.452205688693309e-28,programming language,middleware
RMD,0.11707021791767555,1.080388772636137e-07,programming language,IDE
RMD,0.2515463512538659,2.8952778819875126e-21,programming language,testing
RMD,0.14933772903095813,8.236616999715997e-11,programming language,tool
RMD,0.19176107256813324,1.3043638622678481e-14,programming language,SDK
RMD,0.08893891242937853,0.3353934353466979,programming language,games
RMD,0.028438265994656972,0.24382198570582997,database,middleware
RMD,0.12746288798920377,1.740497728385255e-19,database,IDE
RMD,0.06368520859671302,0.019403176698316288,database,testing
RMD,0.10574690751714141,1.9231451080072018e-10,database,tool
RMD,0.0569913224671883,0.01658634405260404,database,SDK
RMD,0.24364245951417005,9.12493926261745e-07,database,games
